"Date","Price","Open","High","Low","Vol.","Change %"
"10/16/2025","12,185.00","12,237.50","12,261.76","12,154.90","","-0.40%"
"10/15/2025","12,233.67","12,185.11","12,261.76","12,181.31","","0.40%"
"10/14/2025","12,185.11","12,149.55","12,220.06","12,121.68","","0.29%"
"10/13/2025","12,149.55","12,140.91","12,177.43","12,113.06","","0.07%"
"10/10/2025","12,140.91","12,123.38","12,170.81","12,044.20","","0.14%"
"10/09/2025","12,123.38","12,072.03","12,151.19","12,044.35","","0.19%"
"10/08/2025","12,100.00","12,023.90","12,101.20","12,003.70","","0.41%"
"10/07/2025","12,050.00","12,044.20","12,061.94","11,995.35","","0.23%"
"10/06/2025","12,022.90","12,060.48","12,088.13","11,995.35","","-0.31%"
"10/03/2025","12,060.48","12,099.72","12,127.47","12,032.83","","-0.32%"
"10/02/2025","12,099.72","12,084.10","12,127.47","12,056.39","","0.13%"
"10/01/2025","12,084.10","12,067.76","12,104.85","12,067.76","","0.14%"
"09/30/2025","12,067.76","12,067.76","12,133.56","12,040.09","","0.00%"
"09/29/2025","12,067.76","12,138.67","12,154.34","12,061.00","","-0.58%"
"09/26/2025","12,138.67","12,199.71","12,227.71","12,110.83","","-0.50%"
"09/25/2025","12,199.71","12,328.80","12,328.80","12,171.71","","-0.21%"
"09/24/2025","12,225.00","12,171.03","12,247.13","12,143.10","","0.44%"
"09/23/2025","12,171.03","12,257.13","12,285.28","12,143.10","","-0.70%"
"09/22/2025","12,257.13","12,349.87","12,378.84","12,249.56","","-0.75%"
"09/19/2025","12,349.87","12,314.71","12,378.25","12,286.43","","0.00%"
"09/18/2025","12,350.00","12,254.27","12,354.86","12,226.14","","0.78%"
"09/17/2025","12,254.27","12,300.00","12,346.90","12,226.14","","-0.25%"
"09/16/2025","12,285.16","12,344.61","12,372.97","12,285.16","","-0.48%"
"09/15/2025","12,344.61","12,426.83","12,455.40","12,338.61","","-0.66%"
"09/12/2025","12,426.83","12,447.35","12,476.58","12,402.27","","-0.31%"
"09/11/2025","12,465.00","12,360.86","12,476.58","12,332.46","","0.84%"
"09/10/2025","12,360.86","12,355.14","12,389.26","12,326.75","","0.05%"
"09/09/2025","12,355.14","12,439.41","12,468.01","12,350.07","","-0.68%"
"09/08/2025","12,439.41","12,520.78","12,549.58","12,422.21","","-0.65%"
"09/05/2025","12,520.78","12,437.15","12,549.58","12,408.56","","0.67%"
"09/04/2025","12,437.15","12,374.55","12,465.75","12,346.12","","0.51%"
"09/03/2025","12,374.55","12,422.90","12,451.46","12,346.12","","-0.41%"
"09/02/2025","12,425.00","12,460.70","12,500.25","12,394.35","","-0.29%"
"09/01/2025","12,460.70","12,460.70","12,460.70","12,460.70","","0.00%"
"08/29/2025","12,460.70","12,482.38","12,511.09","12,442.84","","-0.17%"
"08/28/2025","12,482.38","12,412.98","12,511.09","12,384.45","","0.26%"
"08/27/2025","12,450.00","12,354.65","12,453.99","12,326.27","","0.77%"
"08/26/2025","12,354.65","12,305.80","12,383.04","12,277.54","","0.04%"
"08/25/2025","12,350.00","12,357.09","12,376.05","12,299.65","","-0.06%"
"08/22/2025","12,357.09","12,413.79","12,442.33","12,356.91","","-0.77%"
"08/21/2025","12,452.80","12,500.00","12,505.72","12,411.45","","-0.38%"
"08/20/2025","12,500.00","12,524.92","12,553.73","12,437.78","","-0.20%"
"08/19/2025","12,524.92","12,522.50","12,559.96","12,468.45","","0.22%"
"08/18/2025","12,497.19","12,547.38","12,547.38","12,497.19","","-0.40%"
"08/15/2025","12,547.38","12,581.97","12,610.93","12,518.51","","-0.28%"
"08/14/2025","12,582.75","12,497.75","12,616.14","12,469.01","","0.46%"
"08/13/2025","12,525.00","12,509.83","12,581.06","12,469.01","","0.12%"
"08/12/2025","12,509.83","12,589.35","12,625.00","12,507.42","","-0.63%"
"08/11/2025","12,589.35","12,672.81","12,672.81","12,589.35","","-0.88%"
"08/08/2025","12,700.85","12,593.77","12,719.51","12,564.79","","0.85%"
"08/07/2025","12,593.77","12,525.00","12,622.76","12,474.24","","0.55%"
"08/06/2025","12,525.00","12,550.00","12,559.95","12,474.24","","-0.20%"
"08/05/2025","12,550.00","12,621.29","12,658.15","12,514.95","","-0.56%"
"08/04/2025","12,621.29","12,725.16","12,725.16","12,621.29","","-0.82%"
"08/01/2025","12,725.16","12,692.42","12,760.08","12,663.19","","0.26%"
"07/31/2025","12,692.42","12,591.57","12,721.65","12,562.59","","0.80%"
"07/30/2025","12,591.57","12,500.01","12,620.55","12,471.26","","0.73%"
"07/29/2025","12,500.01","12,514.34","12,543.13","12,471.26","","-0.11%"
"07/28/2025","12,514.34","12,581.73","12,610.69","12,514.34","","-0.54%"
"07/25/2025","12,581.73","12,653.48","12,682.62","12,581.73","","-0.57%"
"07/24/2025","12,653.48","12,762.53","12,791.94","12,653.48","","-0.85%"
"07/23/2025","12,762.53","12,704.02","12,791.94","12,674.76","","0.46%"
"07/22/2025","12,704.02","12,603.52","12,735.00","12,574.51","","0.80%"
"07/21/2025","12,603.52","12,578.21","12,633.27","12,561.86","","0.20%"
"07/18/2025","12,578.21","12,658.19","12,714.10","12,549.27","","-0.63%"
"07/17/2025","12,658.19","12,758.36","12,797.69","12,656.60","","-0.74%"
"07/16/2025","12,752.60","12,705.00","12,807.57","12,705.00","","-0.20%"
"07/15/2025","12,778.12","12,693.40","12,807.57","12,669.89","","0.85%"
"07/14/2025","12,670.85","12,615.07","12,728.39","12,615.04","","0.44%"
"07/11/2025","12,615.07","12,634.34","12,672.75","12,586.03","","-0.47%"
"07/10/2025","12,675.00","12,653.32","12,682.46","12,605.26","","0.17%"
"07/09/2025","12,653.32","12,725.00","12,741.37","12,624.19","","-0.56%"
"07/08/2025","12,725.00","12,676.73","12,741.37","12,647.54","","0.24%"
"07/07/2025","12,695.00","12,557.56","12,695.06","12,557.56","","0.70%"
"07/04/2025","12,606.73","12,557.56","12,611.16","12,528.67","","0.39%"
"07/03/2025","12,557.56","12,591.71","12,620.69","12,528.67","","-0.38%"
"07/02/2025","12,605.00","12,676.11","12,708.95","12,583.36","","-0.56%"
"07/01/2025","12,676.11","12,694.97","12,724.21","12,646.92","","-0.15%"
"06/30/2025","12,694.97","12,654.13","12,724.21","12,645.31","","0.79%"
"06/27/2025","12,595.00","12,595.00","12,683.27","12,557.45","","0.07%"
"06/26/2025","12,586.41","12,550.00","12,615.38","12,486.11","","0.44%"
"06/25/2025","12,531.78","12,456.25","12,560.61","12,427.61","","0.61%"
"06/24/2025","12,456.25","12,410.99","12,484.89","12,382.47","","0.36%"
"06/23/2025","12,410.99","12,496.94","12,497.52","12,410.99","","-0.69%"
"06/20/2025","12,496.94","12,559.26","12,588.16","12,496.94","","-0.50%"
"06/19/2025","12,559.26","12,618.63","12,647.68","12,559.26","","-0.47%"
"06/18/2025","12,618.63","12,668.14","12,724.07","12,589.59","","-0.56%"
"06/17/2025","12,689.30","12,715.13","12,754.16","12,638.97","","-0.20%"
"06/16/2025","12,715.13","12,760.21","12,790.21","12,685.84","","-0.35%"
"06/13/2025","12,760.21","12,705.79","12,790.21","12,671.13","","0.43%"
"06/12/2025","12,705.79","12,646.56","12,735.06","12,617.45","","0.47%"
"06/11/2025","12,646.56","12,674.37","12,722.49","12,617.45","","-1.08%"
"06/10/2025","12,784.20","12,712.05","12,790.60","12,663.93","","0.57%"
"06/09/2025","12,712.05","12,777.50","12,806.96","12,712.05","","-0.89%"
"06/06/2025","12,826.15","12,777.52","12,826.15","12,771.00","","-0.03%"
"06/05/2025","12,829.90","12,831.81","12,861.39","12,775.09","","-0.08%"
"06/04/2025","12,839.85","12,834.61","12,875.63","12,802.23","","0.04%"
"06/03/2025","12,834.61","12,834.61","12,875.63","12,805.03","","0.00%"
"06/02/2025","12,834.61","12,790.43","12,864.20","12,782.94","","0.35%"
"05/30/2025","12,790.43","12,768.26","12,819.91","12,738.84","","0.17%"
"05/29/2025","12,768.26","12,831.13","12,860.71","12,738.84","","-0.49%"
"05/28/2025","12,831.13","12,915.90","12,931.12","12,801.55","","-0.61%"
"05/27/2025","12,910.00","12,915.90","12,957.77","12,871.69","","-0.05%"
"05/26/2025","12,915.90","12,915.90","12,957.77","12,886.11","","0.01%"
"05/23/2025","12,914.55","12,904.51","12,945.69","12,880.42","","0.08%"
"05/22/2025","12,904.51","12,920.00","12,967.78","12,874.75","","0.00%"
"05/21/2025","12,905.00","12,892.91","12,967.78","12,885.58","","0.09%"
"05/20/2025","12,893.10","12,858.15","12,928.96","12,828.51","","0.27%"
"05/19/2025","12,858.15","12,917.10","12,956.03","12,828.51","","-0.46%"
"05/16/2025","12,917.10","12,965.34","12,995.26","12,887.31","","-0.37%"
"05/15/2025","12,965.34","12,980.16","13,010.11","12,935.43","","-0.19%"
"05/14/2025","12,990.00","12,935.27","13,010.11","12,885.67","","0.43%"
"05/13/2025","12,935.00","12,895.55","12,966.49","12,865.81","","0.27%"
"05/12/2025","12,900.00","12,880.30","12,925.29","12,858.19","","0.15%"
"05/09/2025","12,880.30","12,937.60","12,940.40","12,872.65","","0.00%"
"05/08/2025","12,880.35","12,910.15","12,939.93","12,865.48","","-0.23%"
"05/07/2025","12,910.15","12,924.92","12,954.73","12,880.38","","-0.11%"
"05/06/2025","12,924.92","12,938.01","12,967.86","12,895.11","","-0.10%"
"05/05/2025","12,938.01","12,915.07","12,967.86","12,896.70","","0.14%"
"05/02/2025","12,920.00","12,900.00","12,944.86","12,870.25","","0.16%"
"05/01/2025","12,900.00","12,920.16","12,952.58","12,870.25","","-0.15%"
"04/30/2025","12,919.75","12,945.00","12,963.00","12,896.83","","-0.23%"
"04/29/2025","12,950.00","12,945.55","12,982.49","12,903.33","","-0.01%"
"04/28/2025","12,951.40","12,957.14","12,987.04","12,912.34","","0.01%"
"04/25/2025","12,950.00","12,927.17","12,987.04","12,879.08","","0.18%"
"04/24/2025","12,927.17","12,890.43","12,956.99","12,855.00","","0.29%"
"04/23/2025","12,890.43","12,878.96","12,929.81","12,849.27","","0.09%"
"04/22/2025","12,878.96","12,909.64","12,953.77","12,849.27","","-0.20%"
"04/21/2025","12,904.64","12,938.20","12,981.23","12,879.87","","-0.22%"
"04/18/2025","12,933.20","12,964.43","12,996.92","12,908.36","","-0.20%"
"04/17/2025","12,959.43","12,994.59","13,024.58","12,934.52","","-0.13%"
"04/16/2025","12,976.60","12,980.89","13,024.58","12,950.94","","0.01%"
"04/15/2025","12,975.89","12,969.56","13,010.84","12,939.63","","0.20%"
"04/14/2025","12,950.00","12,980.33","13,010.28","12,939.05","","-0.20%"
"04/11/2025","12,975.33","12,975.00","13,010.28","12,944.44","","0.56%"
"04/10/2025","12,903.54","12,973.31","13,003.25","12,936.95","","-0.50%"
"04/09/2025","12,968.31","12,960.38","13,003.25","12,923.92","","0.14%"
"04/08/2025","12,950.00","12,966.38","12,993.28","12,930.48","","-0.09%"
"04/07/2025","12,961.38","12,947.20","12,996.94","12,904.02","","0.15%"
"04/04/2025","12,942.20","12,920.44","12,977.07","12,887.94","","0.21%"
"04/03/2025","12,915.44","12,915.00","12,952.64","12,885.22","","0.12%"
"04/02/2025","12,900.00","12,925.20","12,961.03","12,885.22","","0.02%"
"04/01/2025","12,897.00","12,937.15","12,967.00","12,889.41","","-0.02%"
"03/31/2025","12,900.00","12,937.16","12,961.73","12,921.08","","-0.25%"
"03/28/2025","12,932.16","12,913.19","12,961.08","12,881.42","","0.19%"
"03/27/2025","12,908.19","12,909.19","12,960.00","12,879.42","","0.23%"
"03/26/2025","12,878.40","12,929.37","12,957.19","12,879.42","","-0.26%"
"03/25/2025","12,911.40","12,947.07","12,976.94","12,899.55","","-0.08%"
"03/24/2025","12,922.30","12,940.55","12,976.94","12,903.72","","0.02%"
"03/21/2025","12,920.00","12,937.50","12,957.79","12,932.78","","-0.02%"
"03/20/2025","12,922.60","12,926.51","12,967.97","12,896.70","","0.11%"
"03/19/2025","12,908.50","12,935.68","12,976.49","12,896.70","","-0.17%"
"03/18/2025","12,930.68","12,953.20","12,978.16","12,905.84","","0.08%"
"03/17/2025","12,920.00","12,953.20","12,983.09","12,912.64","","-0.22%"
"03/14/2025","12,948.20","12,938.11","12,983.09","12,908.27","","0.26%"
"03/13/2025","12,915.00","12,920.00","12,959.55","12,890.20","","0.00%"
"03/12/2025","12,915.00","12,931.94","12,950.97","12,912.50","","-0.09%"
"03/11/2025","12,926.94","12,940.11","12,969.96","12,902.11","","-0.06%"
"03/10/2025","12,935.11","12,940.11","12,960.00","12,907.70","","-0.04%"
"03/07/2025","12,940.00","12,918.36","12,960.00","12,911.68","","0.21%"
"03/06/2025","12,913.36","12,900.37","12,948.16","12,870.62","","0.10%"
"03/05/2025","12,900.00","12,903.33","12,933.93","12,870.62","","0.16%"
"03/04/2025","12,880.00","12,897.20","12,933.09","12,863.91","","-0.09%"
"03/03/2025","12,892.20","12,890.07","12,927.55","12,863.89","","0.06%"
"02/28/2025","12,885.07","12,877.37","12,940.00","12,847.68","","0.10%"
"02/27/2025","12,872.37","12,879.95","12,945.55","12,847.68","","-0.02%"
"02/26/2025","12,874.95","12,884.62","12,922.02","12,850.25","","-0.04%"
"02/25/2025","12,879.62","12,899.91","12,937.84","12,862.52","","-0.12%"
"02/24/2025","12,894.91","12,916.18","12,962.98","12,870.16","","0.12%"
"02/21/2025","12,880.00","12,929.92","12,969.85","12,886.39","","-0.25%"
"02/20/2025","12,912.00","12,950.03","12,990.04","12,900.10","","-0.10%"
"02/19/2025","12,925.00","12,970.19","13,005.68","12,920.16","","-0.21%"
"02/18/2025","12,952.20","12,981.25","13,018.13","12,940.27","","-0.19%"
"02/17/2025","12,976.25","12,993.15","13,023.14","12,951.30","","-0.09%"
"02/14/2025","12,988.15","13,003.95","13,028.56","12,963.17","","0.15%"
"02/13/2025","12,969.00","12,989.07","13,027.14","12,950.57","","-0.12%"
"02/12/2025","12,984.07","12,979.99","13,019.69","12,954.56","","0.07%"
"02/11/2025","12,974.99","12,971.93","13,009.94","12,934.58","","0.06%"
"02/10/2025","12,966.93","12,957.00","13,001.31","12,927.11","","0.22%"
"02/07/2025","12,939.00","12,969.84","13,007.55","12,927.11","","-0.20%"
"02/06/2025","12,964.84","12,985.32","13,022.11","12,939.92","","-0.12%"
"02/05/2025","12,980.32","12,998.91","13,028.91","12,950.25","","-0.10%"
"02/04/2025","12,993.91","12,995.00","13,021.93","12,955.05","","0.11%"
"02/03/2025","12,980.01","12,975.05","13,014.98","12,945.11","","0.08%"
"01/31/2025","12,970.05","12,957.01","13,005.63","12,936.09","","0.14%"
"01/30/2025","12,952.01","12,968.34","12,992.57","12,927.12","","-0.09%"
"01/29/2025","12,963.34","12,974.98","13,004.92","12,935.90","","-0.05%"
"01/28/2025","12,969.98","12,963.27","12,985.00","12,963.27","","0.09%"
"01/27/2025","12,958.27","12,979.13","13,001.11","12,933.36","","0.06%"
"01/24/2025","12,950.00","12,979.13","13,004.02","12,944.17","","-0.19%"
"01/23/2025","12,974.13","12,990.00","13,014.52","12,949.18","","0.02%"
"01/22/2025","12,972.00","12,984.44","13,019.98","12,945.81","","-0.06%"
"01/21/2025","12,979.44","12,975.09","13,014.40","12,945.15","","0.07%"
"01/20/2025","12,970.09","12,967.00","13,005.03","12,934.60","","0.06%"
"01/17/2025","12,962.00","12,955.26","12,996.92","12,925.37","","0.09%"
"01/16/2025","12,950.26","12,962.01","12,996.98","12,925.37","","0.05%"
"01/15/2025","12,944.00","12,971.00","13,000.93","12,932.11","","-0.03%"
"01/14/2025","12,948.00","12,972.08","13,002.01","12,925.87","","-0.15%"
"01/13/2025","12,967.08","12,957.00","13,002.01","12,927.11","","0.12%"
"01/10/2025","12,952.00","12,960.00","12,989.90","12,910.59","","0.13%"
"01/09/2025","12,935.44","12,962.98","12,993.90","12,910.59","","-0.17%"
"01/08/2025","12,957.98","12,930.11","12,993.49","12,916.72","","0.11%"
"01/07/2025","12,943.10","12,930.11","12,977.97","12,887.75","","0.14%"
"01/06/2025","12,925.11","12,915.18","12,965.92","12,880.29","","0.12%"
"01/03/2025","12,910.18","12,905.90","12,947.63","12,875.65","","0.07%"
"01/02/2025","12,900.90","12,904.91","12,906.60","12,898.46","","0.01%"
"01/01/2025","12,899.91","12,904.91","12,904.91","12,904.91","","0.00%"
"12/31/2024","12,899.91","12,904.90","12,904.91","12,904.90","","0.10%"
"12/30/2024","12,887.00","12,904.91","12,943.11","12,876.45","","-0.10%"
"12/27/2024","12,899.91","12,928.27","12,958.09","12,882.90","","-0.18%"
"12/26/2024","12,923.27","12,928.27","12,958.09","12,888.14","","0.46%"
"12/25/2024","12,863.63","12,909.80","12,948.86","12,876.15","","-0.32%"
"12/24/2024","12,904.80","12,902.00","12,939.58","12,867.80","","0.06%"
"12/23/2024","12,897.00","12,893.07","12,931.76","12,849.40","","0.07%"
"12/20/2024","12,888.07","12,875.06","12,922.81","12,854.33","","0.14%"
"12/19/2024","12,870.06","12,861.83","12,904.75","12,832.18","","0.10%"
"12/18/2024","12,856.83","12,869.90","12,895.52","12,832.18","","-0.06%"
"12/17/2024","12,864.90","12,874.86","12,904.55","12,840.22","","-0.04%"
"12/16/2024","12,869.86","12,880.00","12,908.35","12,845.18","","-0.04%"
"12/13/2024","12,875.00","12,860.09","12,899.70","12,830.44","","0.15%"
"12/12/2024","12,855.09","12,874.02","12,899.51","12,830.44","","-0.11%"
"12/11/2024","12,869.02","12,874.02","12,899.51","12,840.18","","0.00%"
"12/10/2024","12,869.02","12,861.25","12,904.31","12,819.58","","0.10%"
"12/09/2024","12,856.25","12,861.25","12,861.88","12,854.78","","0.00%"
"12/06/2024","12,856.25","12,837.10","12,878.77","12,796.52","","0.29%"
"12/05/2024","12,819.20","12,817.85","12,866.70","12,797.88","","0.05%"
"12/04/2024","12,812.85","12,852.00","12,868.28","12,789.65","","-0.27%"
"12/03/2024","12,847.00","12,825.43","12,868.90","12,805.65","","0.13%"
"12/02/2024","12,830.00","12,838.33","12,866.90","12,832.07","","-0.13%"
"11/29/2024","12,847.00","12,848.38","12,889.69","12,813.92","","0.03%"
"11/28/2024","12,843.38","12,843.38","12,843.38","12,843.38","","0.00%"
"11/27/2024","12,843.38","12,843.38","12,843.38","12,843.38","","0.22%"
"11/26/2024","12,815.47","12,815.47","12,815.47","12,815.47","","0.04%"
"11/25/2024","12,809.78","12,809.78","12,809.78","12,809.78","","0.08%"
"11/22/2024","12,800.00","12,800.00","12,800.00","12,800.00","","-0.31%"
"11/21/2024","12,839.21","12,839.21","12,839.21","12,839.21","","-0.09%"
"11/20/2024","12,850.93","12,850.93","12,850.93","12,850.93","","0.09%"
"11/19/2024","12,840.00","12,840.00","12,840.00","12,840.00","","0.16%"
"11/18/2024","12,820.01","12,820.01","12,820.01","12,820.01","","0.10%"
"11/15/2024","12,807.30","12,807.30","12,807.30","12,807.30","","0.20%"
"11/14/2024","12,782.30","12,782.30","12,782.30","12,782.30","","-0.16%"
"11/13/2024","12,803.03","12,803.03","12,803.03","12,803.03","","0.18%"
"11/12/2024","12,780.00","12,780.00","12,780.00","12,780.00","","-0.15%"
"11/11/2024","12,798.81","12,798.81","12,798.81","12,798.81","","-0.15%"
"11/08/2024","12,818.00","12,818.00","12,818.00","12,818.00","","0.28%"
"11/07/2024","12,781.98","12,781.98","12,781.98","12,781.98","","0.00%"
"11/06/2024","12,781.98","12,781.98","12,781.98","12,781.98","","0.09%"
"11/05/2024","12,769.98","12,769.98","12,769.98","12,769.98","","-0.12%"
"11/04/2024","12,785.12","12,785.12","12,785.12","12,785.12","","-0.04%"
"11/01/2024","12,790.02","12,790.02","12,790.02","12,790.02","","0.12%"
"10/31/2024","12,775.09","12,775.09","12,775.09","12,775.09","","0.05%"
"10/30/2024","12,769.34","12,769.34","12,769.34","12,769.34","","-0.08%"
"10/29/2024","12,779.97","12,779.97","12,779.97","12,779.97","","-0.08%"
"10/28/2024","12,789.92","12,789.92","12,789.92","12,789.92","","-0.11%"
"10/25/2024","12,803.39","12,803.39","12,803.39","12,803.39","","0.03%"
"10/24/2024","12,800.00","12,800.00","12,800.00","12,800.00","","-0.18%"
"10/23/2024","12,822.90","12,822.90","12,822.90","12,822.90","","0.08%"
"10/22/2024","12,812.85","12,812.85","12,812.85","12,812.85","","0.10%"
"10/21/2024","12,800.09","12,800.09","12,800.09","12,800.09","","-0.06%"
"10/18/2024","12,808.00","12,808.00","12,808.00","12,808.00","","0.08%"
"10/17/2024","12,798.00","12,798.00","12,798.00","12,798.00","","0.00%"
"10/16/2024","12,798.03","12,798.03","12,798.03","12,798.03","","0.00%"
"10/15/2024","12,798.03","12,798.03","12,798.03","12,798.03","","0.00%"
"10/14/2024","12,798.03","12,798.03","12,798.03","12,798.03","","0.27%"
"10/11/2024","12,763.30","12,763.30","12,763.30","12,763.30","","0.00%"
"10/10/2024","12,763.30","12,778.00","12,813.60","12,738.88","","-0.08%"
"10/09/2024","12,773.00","12,787.03","12,816.50","12,753.05","","-0.07%"
"10/08/2024","12,782.03","12,794.88","12,824.43","12,757.56","","-0.14%"
"10/07/2024","12,800.00","12,793.08","12,807.07","12,768.56","","0.00%"
"10/04/2024","12,800.00","12,768.21","12,800.00","12,736.43","","0.25%"
"10/03/2024","12,768.21","12,745.00","12,787.50","12,745.00","","0.26%"
"10/02/2024","12,735.07","12,745.00","12,764.90","12,735.07","","-0.08%"
"10/01/2024","12,745.00","12,737.50","12,781.50","12,730.27","","0.25%"
"09/30/2024","12,713.15","12,737.50","12,737.50","12,713.15","","-0.19%"
"09/27/2024","12,737.50","12,759.36","12,767.00","12,733.87","","-0.17%"
"09/26/2024","12,759.36","12,819.73","12,819.73","12,759.36","","-0.47%"
"09/25/2024","12,819.73","12,765.00","12,819.73","12,672.31","","0.43%"
"09/24/2024","12,765.00","12,760.00","12,765.00","12,738.16","","0.04%"
"09/23/2024","12,760.00","12,705.23","12,760.00","12,705.23","","0.24%"
"09/20/2024","12,729.09","12,735.00","12,750.99","12,729.09","","-0.05%"
"09/19/2024","12,735.00","12,745.00","12,788.33","12,735.00","","-0.08%"
"09/18/2024","12,745.00","12,750.38","12,750.38","12,735.80","","-0.04%"
"09/17/2024","12,750.38","12,755.00","12,755.00","12,731.19","","-0.04%"
"09/16/2024","12,755.00","12,759.37","12,759.37","12,742.68","","0.08%"
"09/13/2024","12,744.75","12,741.76","12,779.13","12,712.41","","0.19%"
"09/12/2024","12,720.00","12,715.07","12,771.12","12,699.06","","0.08%"
"09/11/2024","12,710.07","12,691.71","12,744.36","12,660.00","","0.18%"
"09/10/2024","12,686.71","12,686.79","12,718.43","12,655.09","","0.04%"
"09/09/2024","12,681.79","12,700.10","12,730.55","12,655.09","","-0.10%"
"09/06/2024","12,695.10","12,707.95","12,733.28","12,670.85","","-0.06%"
"09/05/2024","12,702.95","12,650.26","12,741.48","12,621.14","","0.46%"
"09/04/2024","12,645.26","12,640.02","12,679.39","12,603.45","","0.08%"
"09/03/2024","12,635.02","12,640.04","12,662.22","12,626.31","","0.00%"
"09/02/2024","12,635.04","12,640.04","12,640.04","12,640.04","","0.00%"
"08/30/2024","12,635.04","12,625.01","12,662.22","12,595.95","","0.12%"
"08/29/2024","12,620.01","12,673.94","12,703.13","12,595.95","","-0.39%"
"08/28/2024","12,668.94","12,657.19","12,703.72","12,625.56","","-0.01%"
"08/27/2024","12,670.00","12,685.00","12,700.53","12,666.88","","-0.12%"
"08/26/2024","12,685.00","12,576.17","12,715.00","12,576.17","","-0.24%"
"08/23/2024","12,715.00","12,712.00","12,715.00","12,674.36","","0.02%"
"08/22/2024","12,712.00","12,665.00","12,712.00","12,598.56","","0.37%"
"08/21/2024","12,665.00","12,640.00","12,665.00","12,589.19","","0.20%"
"08/20/2024","12,640.00","12,655.00","12,655.00","12,606.93","","-0.12%"
"08/19/2024","12,655.00","12,602.06","12,670.00","12,602.06","","-0.12%"
"08/16/2024","12,670.00","12,666.21","12,670.00","12,640.00","","0.03%"
"08/15/2024","12,666.21","12,640.00","12,666.21","12,621.06","","0.21%"
"08/14/2024","12,640.00","12,645.00","12,645.00","12,552.14","","-0.04%"
"08/13/2024","12,645.00","12,635.00","12,645.00","12,627.33","","0.08%"
"08/12/2024","12,635.00","12,640.59","12,651.41","12,635.00","","-0.08%"
"08/09/2024","12,645.00","12,687.50","12,687.50","12,645.00","","-0.33%"
"08/08/2024","12,687.50","12,613.84","12,687.50","12,604.15","","0.58%"
"08/07/2024","12,613.84","12,637.50","12,637.50","12,570.28","","-0.19%"
"08/06/2024","12,637.50","12,585.00","12,637.50","12,565.33","","0.42%"
"08/05/2024","12,585.00","12,461.66","12,585.00","12,461.66","","0.00%"
"08/02/2024","12,585.00","12,600.00","12,600.00","12,536.61","","-0.12%"
"08/01/2024","12,600.00","12,581.00","12,600.00","12,532.95","","0.15%"
"07/31/2024","12,581.00","12,580.00","12,594.36","12,536.85","","0.01%"
"07/30/2024","12,580.00","12,603.39","12,622.91","12,575.00","","-0.19%"
"07/29/2024","12,603.39","12,636.00","12,636.00","12,603.39","","-0.20%"
"07/26/2024","12,629.25","12,627.02","12,632.74","12,622.13","","0.02%"
"07/25/2024","12,627.02","12,595.00","12,627.25","12,588.04","","0.25%"
"07/24/2024","12,595.00","12,587.08","12,610.11","12,587.08","","0.06%"
"07/23/2024","12,587.08","12,632.50","12,632.50","12,587.08","","-0.36%"
"07/22/2024","12,632.50","12,599.21","12,632.50","12,589.44","","0.29%"
"07/19/2024","12,596.49","12,589.71","12,634.03","12,589.71","","0.05%"
"07/18/2024","12,589.71","12,579.78","12,589.71","12,578.29","","0.08%"
"07/17/2024","12,579.78","12,608.45","12,632.50","12,579.78","","-0.23%"
"07/16/2024","12,608.45","12,632.50","12,656.43","12,608.45","","-0.19%"
"07/15/2024","12,632.50","12,618.23","12,656.53","12,618.23","","-0.16%"
"07/12/2024","12,652.99","12,670.00","12,670.00","12,632.52","","-0.13%"
"07/11/2024","12,670.00","12,640.00","12,670.00","12,596.31","","0.24%"
"07/10/2024","12,640.00","12,627.37","12,640.00","12,627.37","","0.10%"
"07/09/2024","12,627.37","12,607.95","12,627.37","12,604.98","","0.15%"
"07/08/2024","12,607.95","12,595.47","12,625.00","12,587.79","","-0.14%"
"07/05/2024","12,625.00","12,587.05","12,625.00","12,565.15","","0.30%"
"07/04/2024","12,587.05","12,605.00","12,605.00","12,533.01","","-0.14%"
"07/03/2024","12,605.00","12,584.73","12,605.00","12,548.73","","0.16%"
"07/02/2024","12,584.73","12,558.32","12,595.00","12,558.32","","0.21%"
"07/01/2024","12,558.32","12,543.50","12,558.32","12,510.82","","0.02%"
"06/28/2024","12,556.15","12,585.64","12,586.82","12,556.15","","-0.23%"
"06/27/2024","12,585.64","12,600.00","12,600.00","12,585.64","","-0.03%"
"06/26/2024","12,588.93","12,600.00","12,613.66","12,588.93","","-0.09%"
"06/25/2024","12,600.00","12,645.00","12,645.00","12,600.00","","-0.36%"
"06/24/2024","12,645.00","12,612.70","12,645.00","12,612.70","","675.77%"
"06/21/2024","1,630.00","12,640.00","12,669.64","1,630.00","","-87.10%"
"06/20/2024","12,640.00","12,670.00","12,670.00","1,630.00","","-0.24%"
"06/19/2024","12,670.00","12,665.00","12,670.00","12,603.07","","0.04%"
"06/18/2024","12,665.00","12,650.00","12,665.00","12,596.58","","0.12%"
"06/17/2024","12,650.00","12,603.73","12,650.00","12,603.73","","0.08%"
"06/14/2024","12,640.00","12,625.00","12,688.67","12,611.74","","0.12%"
"06/13/2024","12,625.00","12,635.00","12,648.73","12,535.26","","-0.08%"
"06/12/2024","12,635.00","12,610.00","12,640.59","12,596.13","","0.20%"
"06/11/2024","12,610.00","12,662.50","12,662.50","12,610.00","","-0.41%"
"06/10/2024","12,662.50","12,743.24","12,818.67","12,638.04","","0.03%"
